id_point_d_accueil,ID_A1,ID_A2,ID_A4,ID_A6,ID_A7,ID_A8,ID_A9,ID_A10,ID_A11,ID_A12,ID_A13,ID_A14,ID_A15,ID_A16,ID_A17,ID_A18,ID_A19,ID_A20,ID_A21,ID_A22,ID_A23,ID_A24,ID_A25,ID_B25,ID_C25,ID_D25,ID_E25,ID_F25,ID_A26,ID_B26,ID_C26,ID_D26,ID_E26,ID_F26,ID_A27,ID_B27,ID_C27,ID_D27,ID_E27,ID_F27,ID_A28,ID_B28,ID_C28,ID_D28,ID_E28,ID_F28,ID_A29,ID_B29,ID_C29,ID_D29,ID_E29,ID_F29,ID_A30,ID_B30,ID_C30,ID_D30,ID_E30,ID_F30,ID_A31,ID_B31,ID_C31,ID_D31,ID_E31,ID_F31,ID_A32,ID_B32,ID_C32,ID_D32,ID_E32,ID_F32,ID_A33,ID_B33,ID_C33,ID_D33,ID_E33,ID_F33,ID_A34,ID_B34,ID_C34,ID_D34,ID_E34,ID_F34,ID_A35,ID_A36,ID_A37,ID_A38,ID_A39,ID_A40,ID_A41,ID_A42,ID_A43,ID_A44,ID_A45,ID_B45,ID_C45,ID_A46,ID_A47,ID_A49,ID_A50,ID_B50,ID_C50,ID_A51,ID_A52,ID_B52,ID_C52,ID_A53,ID_A54,ID_A55,ID_A56,ID_A57,ID_A58,ID_A59,ID_A60,ID_A61,ID_A62,ID_A63,ID_A64,ID_A65,ID_A66,ID_A67,ID_A68,ID_A69,ID_A70,ID_A71,ID_A72,ID_A73,ID_A74,ID_A75,ID_A76,ID_A77,ID_A78,ID_A79,ID_A80,ID_A81,ID_A82,ID_A83,ID_A84,ID_A85,ID_A86,ID_A87,ID_B87,ID_C87,ID_D87,ID_E87,ID_A88,ID_B88,ID_C88,ID_D88,ID_E88,ID_A89,ID_B89,ID_C89,ID_D89,ID_E89,ID_A90,ID_B90,ID_C90,ID_D90,ID_E90,ID_A91,ID_B91,ID_C91,ID_D91,ID_E91,ID_A92,ID_B92,ID_C92,ID_D92,ID_E92,ID_A93,ID_B93,ID_C93,ID_D93,ID_E93,ID_A94,ID_B94,ID_C94,ID_D94,ID_E94,ID_A95,ID_B95,ID_C95,ID_D95,ID_E95,ID_A96,ID_B96,ID_C96,ID_D96,ID_E96,ID_A97,ID_B97,ID_C97,ID_D97,ID_E97,ID_A98,ID_B98,ID_C98,ID_D98,ID_E98,ID_A99,ID_B99,ID_C99,ID_D99,ID_E99,ID_A100,ID_B100,ID_C100,ID_D100,ID_E100,ID_A101,ID_B101,ID_C101,ID_D101,ID_E101,ID_A102,ID_B102,ID_C102,ID_D102,ID_E102,ID_A103,ID_A104,ID_A105
840000087G1,CENTRE HOSPITALIER LOUIS GIORGI,840000087,Structures des urgences générales,1,1,0,0,1,1,0,,,,,,,,,,,,,23,19.25,,,,,0,0.00,,,,,0,0.00,,,,,1,1.00,,,,,31,27.61,,,,,9,8.91,,,,,6,5.77,,,,,5,4.64,,,,,0,0.00,,,,,6,6.00,,,,,1,1,0,,0,70,0,0,,0,,,,1,1,0,,,,0,,,,,,,1,,1,1,1,1,1,1,1,0,1,1,16,1,3,1,1,0,1,1,3,1,1,1,1,1,1,0,0,"FMI des 3 hôpitaux, mutualisation des lits disponibles",11/06/2013,1,7,18,15,1,0,0,4,3,0,1,1,3,5,4,9,9,1,3,5,1,0,0,1,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,5,5,4,4,2,2,2,1,2,2,2,2,0,2,0,2,0,0,2,0,0,0,0,0,1,1,1,1,1,79,4,6
840000111G1,CH VAISON LA ROMAINE,840000111,Structures des urgences générales,0,1,0,0,0,1,0,,1,0.50,3,1,1,1,staff mensuel avec étude de cas + RMM,0,,,,7,5.60,0.00,0.00,0,0,4,2.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0,1,1.00,0.00,0.00,0,0,12,10.00,0.00,0.00,,,3,3.00,0.00,0.00,,,0,0.00,0.00,0.00,0,0,1,1.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0,0,,,,,,0,0,,0,,,,1,1,0,,,,0,,,,0,,0,0,1,1,2,1,0,,,0,,,1,10,1,3,0,0,,,0,,1,0,1,1,0,1,0,0,,11/06/2013,2,3,3,5,0,0,1,2,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,6
840000129G1,CENTRE HOSPITALIER DE VALREAS,840000129,Structures des urgences générales,1,1,0,0,0,2,0,Médecine Polyvalente,0,25.09,1,1,0,1,FMI DES URGENCES AVEC LE CENTRE HOSPITALIER D'ORANGE,1,1,1,1,2,5.65,,,,,0,0.00,,,,,0,0.00,,,,,1,0.10,,,,,12,11.40,,,,,7,6.56,,,,,1,0.20,,,,,0,0.00,,,,,1,0.40,,,,,1,0.68,,,,,0,,,,,,0,1,0,0,,,,1,1,0,,,,0,,,,1,0,0,0,0,0,0,0,0,,,0,,,1,183,1,1,1,0,,,1,1,0,1,1,1,1,1,9,18,Fluidifier les sorties dans les services pour libérer des lits.,11/06/2013,1,3,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,23,,
840000418G1,CHI DE CAVAILLON LAURIS,840000418,Structures des urgences générales,0,1,1,0,1,0,0,,1,0.40,3,3,1,1,projet de FMIH,0,,,,9,8.25,,,15669,0,2,2,,,3422,0,0,0.00,,,,,2,0.90,,,,14,23,19.23,,,29252,,9,7.75,,,1205,,0,0.00,,,,,12,6.92,,,11009,,10,7.10,,,11215,,6,6.00,,,9609,,1,1,0,,1,23,1,1,0,0,,,,0,1,0,,,,0,,,,0,,1,1,1,1,1,0,1,1,1,0,,,1,117,1,3,0,0,,,0,,1,1,1,1,1,0,,,gestion par l'administrateur de garde - mise à dispostion de lits disponibles en résidence pour personnes âgées,11/06/2013,0,1,6,3,0,0,9,1,9,1,4,2,0,0,0,2,2,2,4,7,1,0,1,0,0,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,4,4,4,4,4,3,3,3,1,3,0,0,0,0,0,1,1,0,0,1,3,3,3,1,3,1,1,1,1,1,56,3,3
840000491G1,CENTRE HOSPITALIER DE PERTUIS,840000491,Structures des urgences générales,0,1,2,2,1,2,2,,0,,2,3,1,1,convention entre l'hôpital et le SDIS médecins. Pompiers participants à la garde SMUR,0,0,0,,8,6.14,0.86,0.41,182,44,0,0.00,,,,,0,0.00,,,,,1,0.66,,,,,16,8.18,,,7,,10,7.58,,,,,4,3.84,,,,,2,1.10,,,,,0,0.00,,,,,1,0.83,,,,,0,0,0,,,,1,0,,0,,,,0,1,0,,,,0,,,,0,,0,0,0,0,0,0,0,,,0,,,1,37,1,2,0,0,,,1,3,1,0,1,1,1,0,,,anticipation des places dès l'admission,11/06/2013,0,13,16,9,2,0,0,1,2,1,0,0,0,2,2,1,1,1,2,2,0,1,0,1,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,2,2,2,1,2,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,39,3,6
840006597A1,CH D'AVIGNON HENRI DUFFAUT,840006597,Structures des urgences générales sur site ayant aussi une structure des urgences pédiatriques,0,1,1,0,1,2,2,,0,,2,1,0,1,"Communauté hospitalière de territoire, création prochaine d'une fédération inter hospitalière",0,,,,28,26.70,2.16,0.00,7584,3096,0,0.00,0.00,0.00,0,0,8,8.00,0.00,0.00,0,0,2,1.80,0.00,0.00,,,36,27.00,0.00,0.00,,,15,14.60,0.00,0.00,,,6,6.00,0.00,0.00,,,5,4.70,0.00,0.00,,,14,14.00,0.00,0.00,,,0,0.00,,,,,1,1,1,,1,60,1,1,0,0,,,,1,1,,,,,1,1,1,1,1,0,2,2,1,2,1,2,1,1,1,1,1,1,1,25,1,3,0,0,,,1,3,1,1,1,1,1,0,4,10,aucune,11/06/2013,3,4,18,16,10,3,20,8,4,2,0,3,2,0,2,6,2,2,0,0,,,,,,4,4,4,2,4,0,0,0,0,0,2,2,3,2,2,0,0,0,0,0,1,1,0,0,0,5,5,5,4,5,4,4,4,2,2,2,2,2,0,2,2,3,0,0,2,2,2,4,3,2,0,0,0,0,0,124,,
840006597P1,CH D'AVIGNON HENRI DUFFAUT,840006597,Structures des urgences pédiatriques,0,1,0,0,1,0,2,"pédiatrie, chirurgie infantile, néonatalogie, ORL",1,0.50,1,1,1,1,mise en commun des protocoles pédiatriques,1,1,0,0,6,4.50,0.00,0.00,365,40,5,3.10,0.00,0.00,425,30,3,4.00,0.00,0.00,0,0,1,1.00,0.00,0.00,0,0,23,20.50,0.00,0.00,258,100,10,9.00,0.00,0.00,100,0,3,3.00,0.00,0.00,286,0,1,1.00,0.00,0.00,0,0,2,2.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0,1,1,0,,1,40,1,0,,,,,,,,,,,,0,,,,0,,1,1,1,1,1,0,1,1,1,1,1,1,,,1,2,0,0,,,1,3,1,1,1,1,1,0,0,,"les urgences font partie du service de pédiatrie. De fait, les médecins d'hospitalisation s'arrangent pour qu'il y ait toujours des lits disponibles, même en période épidémique",11/06/2013,1,1,5,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,2,1,1,0,1,2,2,2,1,0,0,0,0,0,1,1,1,0,0,2,4,4,3,2,1,1,1,2,1,2,2,1,0,2,1,1,0,0,0,1,2,1,0,1,0,0,0,0,0,75,0,0
850000035G1,CENTRE HOSPITALIER FONTENAY LE COMTE,850000035,Structures des urgences générales,0,1,0,0,1,0,1,Pédiatrie,0,,3,3,1,0,,1,1,1,0,9,2.26,1.70,3.10,2115,31,0,0.00,,,,,4,2.50,0.00,0.00,0,0,1,1.00,0.00,0.00,,,10,8.70,0.00,0.00,,,8,5.90,0.00,0.00,,,0,0.00,0.00,0.00,,,2,1.55,0.00,0.00,,,2,2.00,0.00,0.00,,,0,0.00,,,,,1,1,0,,0,55,0,0,0,0,,,,1,0,0,,,,0,,,,0,,0,0,0,1,0,0,1,1,1,1,1,1,1,12,1,3,0,0,,,0,,1,1,1,1,1,1,1,1,augmentation du nombre de lits,11/06/2013,0,1,1,0,0,0,5,3,4,0,2,0,0,2,1,2,1,0,2,5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,1,1,0,0,2,3,2,1,2,1,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,1,1,1,1,1,48,0,0
850000084G1,CTRE HOSPITALIER DES SABLES D OLONNE,850000084,Structures des urgences générales,1,1,2,0,2,2,0,pneumologie gastrologie ...,0,,3,3,1,1,CENTRE HOSPITALIER VENDEE - TEMPS PRATITIENS 0.25,1,0,1,0,11,10.68,0.00,0.40,990,1430,0,0.00,0.00,,,,4,4.00,0.00,,,,1,1.00,,,,,36,34.92,,,,,16,12.71,,,,,4,3.95,,,,,6,3.33,,,,,14,13.20,,,,,0,0.00,,,,,1,1,0,,1,50,0,0,0,0,,,,1,1,0,,,,0,,,,0,,1,1,1,1,1,1,1,1,1,1,0,0,1,24,0,,0,0,,,0,,1,1,,0,1,1,0,0,APPEL REGULATION CENTRE 15 - MUTATION,11/06/2013,1,0,4,1,0,6,4,10,13,1,2,0,0,0,0,6,6,3,0,7,0,0,0,0,0,2,3,3,2,2,0,0,0,0,0,1,3,3,1,1,0,0,0,0,0,0,1,1,0,0,4,4,4,3,4,1,1,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,1,1,1,67,1,1
850000118G1,CLINIQUE SAINT CHARLES,850000118,Structures des urgences générales,0,1,0,0,1,0,2,,0,,1,1,0,1,le reseau des urgences contribue à la prise en charge des urgences et de leurs suites sur le territoire de santé,0,,,,6,5.68,0.00,0.00,0,0,0,0.00,,,,,1,1.00,,,,,1,0.50,,,,,8,10.22,,,,,4,5.22,,,,,2,1.23,,,,,2,1.85,,,,,1,1.00,,,,,0,0.00,,,,,1,1,0,,0,25,0,1,0,0,,,,0,1,1,1,1,1,0,,,,0,,1,1,1,1,1,2,1,1,1,1,1,1,0,,1,12,1,1,1,0,1,1,1,0,1,0,1,0,,,,11/06/2013,0,4,5,2,2,1,6,2,1,1,2,1,0,0,0,0,0,0,1,0,,,,,,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,3,3,3,1,3,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,43,,
850000142G1,CENTRE HOSPITALIER  LA ROCHE/YON,850000142,Structures des urgences générales,1,1,1,0,1,0,0,,0,,3,3,0,1,protocoles communs (AVC- SCA),1,1,0,0,20,11.41,,0.64,2467,154,0,0.00,,,,,7,8.75,,,,,2,2.10,,,,,37,35.39,,,1850,,32,29.15,,,,130,2,2.17,,,,,7,5.46,,,,,0,0.00,,,,,0,0.00,,,,,1,1,0,,1,60,0,0,0,0,,,,1,1,0,,,,0,,,,0,,1,1,2,1,1,0,1,1,1,1,0,0,0,,1,3,0,0,,,0,,0,0,0,0,0,0,,,,11/06/2013,0,0,0,0,0,7,37,39,29,14,1,1,0,2,2,6,6,4,5,5,1,1,1,1,0,1,3,3,2,1,1,1,1,1,1,3,6,6,3,3,0,0,0,0,0,2,2,3,1,2,6,6,6,6,6,5,5,5,4,5,1,2,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,128,8,11
850000175G1,CTRE HOSPITALIER CHALLANS,850000175,Structures des urgences générales,0,1,0,0,1,1,0,,0,,3,3,1,1,,0,,,,11,11.00,0.50,,930,612,0,0.00,,,0,0,3,3.00,,,0,0,1,1.00,,,,,27,25.70,,0.04,,,14,13.45,,,,,2,1.90,,,,,5,5.20,0.00,0.00,,,0,0.00,0.00,0.00,0,0,8,6.30,0.00,0.00,0,0,1,1,0,un médecin peut être appelé en renfort au cas par cas,0,10,0,1,0,0,,,,1,0,0,,,,0,,,,0,,1,1,1,1,1,1,1,1,1,0,,,1,32,1,24,1,0,,,0,,1,0,1,1,1,0,,,essai d'un outil interne de prévision de sortie des lits avec identification des lits H/F et indifférenciés mené à l'été 2011 mais abandonné faute de renseignements par les services. Mise en place d'une astreinte de cadres les week-end depuis novembre 2012. Projet de plaquette à destination des pati,11/06/2013,8,9,25,15,7,6,9,12,7,2,3,2,3,3,3,2,2,3,3,3,0,0,0,0,0,2,3,3,2,2,0,0,0,0,0,1,1,2,2,1,0,0,0,0,0,1,1,1,0,0,3,3,3,2,3,2,2,2,2,2,0,0,0,1,0,1,4,1,0,1,0,1,1,0,0,0,0,0,0,0,64,2,3
850000209G1,CENTRE HOSPITALIER DE LUCON,850000209,Structures des urgences générales,0,1,0,0,2,2,0,"soins palliatifs, traitement douleur",0,,3,1,1,1,protocoles communs (réseau Vendée SCA - AVC),1,1,1,0,17,4.65,0.70,0.10,192,192,0,0.00,,,,,2,1.33,,,,,1,0.70,,,,112,12,12.12,,,68,,8,7.24,,,112,,2,1.14,,,,,4,2.07,,,,,0,0.00,,,,,0,0.00,,,,,0,,,,,,0,0,,0,,,,0,1,0,,,,0,,,,0,,1,1,0,1,0,0,1,1,1,0,0,0,0,,1,4,0,0,,,0,,0,0,0,0,0,0,,,,11/06/2013,0,0,0,0,0,0,1,4,2,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,2,2,1,2,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0
850000225G1,CTRE HOSPITALIER G.CLEMENCEAU MONTAIGU,850000225,Structures des urgences générales,0,1,0,0,0,2,0,médecine polyvalente,0,,2,1,1,1,protocoles communs (AVC - SCA),1,1,1,0,16,2.43,5.60,5.60,168,0,0,0.00,,,,,0,0.00,,,,,1,0.88,0.00,0.00,,35,11,7.71,0.00,0.00,0,0,10,7.00,0.00,0.02,0,0,0,0.00,,,,,4,2.84,0.00,0.00,0,0,1,0.20,0.00,0.00,0,0,0,0.00,,,,,0,,,,,,0,0,,0,,,,0,1,0,,,,0,,,,0,,1,1,0,1,1,0,0,,,0,,,0,,1,5,0,0,,,0,,0,0,0,0,0,0,,,,11/06/2013,1,5,2,3,2,2,1,2,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,24,1,3
860010321G1,POLYCLINIQUE DE POITIERS,860010321,Structures des urgences générales,0,1,1,0,0,1,1,,0,,,,,1,conventin de coopération relative à la prise en charge des urgencesqui précise les modalités et les conditions d'orientation du patient,0,,,,3,3.00,,,,,0,0.00,,,,,0,0.00,,,,,1,1.00,,,,,14,11.60,,,,,3,2.90,,,,,0,0.00,,,,,1,1.00,,,,,2,2.00,,,,,3,2.70,,,,,1,1,0,,0,63,0,0,,0,,,,0,0,0,,,,0,,,,0,,1,,1,1,1,1,1,0,1,1,0,1,0,,1,2,1,1,1,1,1,2,1,1,1,1,1,1,0,0,,11/06/2013,0,0,0,0,0,0,6,8,4,0,1,1,0,0,0,1,1,0,0,0,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,3,3,2,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,47,,
860780063G1,HOPITAL CAMILLE GUERIN,860780063,Structures des urgences générales,1,1,1,0,1,1,0,,0,,3,3,1,1,,0,,,,10,8.20,8.00,,1200,0,0,0.00,,,,,0,0.00,,,,,1,1.00,0.00,,,,22,21.65,0.40,,,,9,7.85,0.00,,,,0,0.00,,,,,0,0.00,,,,,16,16.00,0.00,,,,4,3.80,0.20,,,,1,1,0,,0,80,0,0,,0,,,,0,1,0,,,,0,,,,0,,0,0,2,1,1,1,1,1,1,1,0,0,1,20,1,24,0,0,0,0,0,,1,1,1,1,1,1,0,0,,11/06/2013,0,9,4,8,1,2,12,2,3,1,1,5,4,3,0,7,7,2,5,8,1,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,4,4,3,4,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,2,2,0,1,52,3,3
860780071G1,HOPITAL RENAUDOT,860780071,Structures des urgences générales,0,0,,,,,,,0,,3,3,1,1,fédération medicale interhospitaliere,0,,,,5,4.50,0.50,,,556,0,0.00,,,,,0,0.00,,,,,0,0.00,,,,,6,5.86,,,,,5,5.00,,,,,1,1.00,,,,,0,0.00,,,,,1,1.00,,,,,3,2.55,,,,,0,,,,,,0,0,,0,,,,0,1,0,,,,0,,,,0,,1,1,1,1,1,0,0,,,1,0,1,0,,1,3,0,0,,,1,1,1,1,1,1,1,1,0,0,,11/06/2013,0,0,0,0,0,0,1,3,0,0,2,2,0,0,2,1,1,1,1,1,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,2,4
860780097G1,CENTRE HOSPITALIER MONTMORILLON,860780097,Structures des urgences générales,0,0,,,,,,,0,,3,3,1,1,Fédération Médicale Inter-Hospitalière Urgences avec le CHU de Poitiers,1,1,0,1,1,4.00,,,,,1,0.25,,,,,0,0.00,,,,,1,0.50,,,,,8,7.75,,,,,3,3.00,,,,,0,0.00,,,,,1,0.50,,,,,0,0.00,,,,,3,1.50,,,,,0,,,,,,0,0,,0,,,,0,1,0,,,,0,,,,,,0,0,0,0,0,0,1,1,1,0,,,0,,0,,0,0,,,0,,0,1,0,0,1,0,,,,11/06/2013,0,0,0,0,0,0,0,1,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,23,0,
860780980A1,CHU,860780980,Structures des urgences générales sur site ayant aussi une structure des urgences pédiatriques,1,1,1,2,1,2,1,Cancérologie oui et organisé,0,,3,3,1,1,Des médecins du CHU participent à l'activité du SAU du CH de montmorrillon,1,0,1,0,45,31.65,0.00,0.00,76532,23496,0,0.00,0.00,0.00,0,0,21,16.00,0.00,0.00,0,0,3,3.00,0.00,0.00,0,0,66,62.24,0.26,0.16,314,0,45,42.53,0.29,0.00,1155,28,6,5.87,0.04,0.00,48,297,15,12.36,0.24,0.00,219,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0,1,1,0,un AS les aprés midi,1,10,1,1,0,0,,,,1,1,,,,,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,72,1,1440,1,1,1,1,0,,1,0,0,1,1,0,,,Ouverture d'une unité post urgence sur la période hivernale,11/06/2013,9,20,29,22,5,5,8,6,8,7,1,1,3,0,0,16,10,11,7,19,0,2,2,0,2,3,5,4,4,3,1,1,1,1,1,5,9,10,5,4,0,0,0,0,0,3,4,3,0,3,7,7,7,7,7,6,6,7,3,6,2,3,1,0,2,2,3,2,1,2,0,0,2,2,0,2,3,5,5,1,130,20,30
860780980P1,CHU,860780980,Structures des urgences pédiatriques,0,1,0,0,0,0,0,"oncologie pédiatrique oui, organisé",0,,1,1,0,0,,1,0,1,0,6,5.86,0.00,0.00,4247,2680,0,0.00,0.00,0.00,0,0,23,2.00,0.00,0.00,0,0,1,1.00,0.00,0.00,39,112,16,14.32,0.00,0.00,284,255,7,5.66,0.03,0.00,136,42,0,0.00,0.00,0.00,0,0,2,1.00,0.00,0.00,36,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0,1,1,0,auxilliaire de puériculture,1,1,0,1,0,,,,,,,,,,,0,,,,1,0,1,0,1,1,0,,1,1,1,1,1,1,,,1,24,0,0,,,0,,1,0,0,1,1,0,,,"Ouverture d'une unité en cas de tension, activation de lits pour la période hivernale",11/06/2013,0,5,17,11,0,0,0,0,0,0,1,0,0,0,0,3,3,2,3,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,3,4,2,1,0,0,0,0,0,0,1,0,0,0,1,2,3,3,1,1,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5,2,2,1,56,0,0
870000023G1,CENTRE HOSPITALIER DE ST-JUNIEN,870000023,Structures des urgences générales,1,1,1,0,1,1,0,,0,,3,3,1,1,"Partage des fichiers, codage, évaluation des activités, données épidémiologiques",0,,,,7,7.00,0.00,0.00,0,38,0,0.00,0.00,0.00,0,0,2,2.00,0.00,0.00,0,0,1,1.00,0.00,0.00,0,0,12,12.00,0.00,0.00,0,0,10,10.00,0.00,0.00,0,0,2,2.00,0.00,0.00,0,0,2,2.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0,0,0.00,,,,,1,1,0,,0,10,0,0,,0,,,,1,1,0,,,,0,,,,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,1,2,1,0,0,0,0,,1,0,0,0,0,0,,,,11/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,2,1,2,0,0,0,0,0,1,2,2,1,1,0,0,0,0,0,0,1,1,0,0,2,3,3,2,2,2,3,3,3,2,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,39,2,3
870000031G1,CTRE HOSPITALIER J BOUTARD ST YRIEIX,870000031,Structures des urgences générales,1,1,2,0,0,2,2,,1,0.50,3,3,1,1,,1,1,0,0,6,5.80,0.00,0.00,607,138,0,0.00,,,,,1,1.00,,,,,1,0.25,,,,,9,8.50,,,,,1,1.00,,,,,0,0.00,,,,,0,0.00,,,,,3,3.00,,,,,3,3.00,,,,,1,0,0,agent accueil standard + fiche autoevaluation remplis par patient ou acompagnant (motif),1,1,1,0,0,0,,,,1,1,0,,,,0,,,,0,,0,0,0,0,1,0,1,1,1,0,,,1,15,1,1,0,0,,,0,,1,1,1,1,1,0,,,,11/06/2013,0,4,1,0,0,0,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,1,1,1,1,25,0,0
870000064A1,CHU DUPUYTREN LIMOGES,870000064,Structures des urgences générales sur site ayant aussi une structure des urgences pédiatriques,1,1,2,0,1,0,1,,1,0.20,3,3,1,1,CHU de Limoges établissement de recours et de référence,1,1,0,0,15,10.04,3.00,,449,730,2,0.70,,,57,193,5,5.00,,,,,3,3.00,,,,,49,41.50,,,,,37,36.38,,,,,6,0.00,,,,,3,3.00,,,,,4,4.00,,,,,0,0.00,,,,,1,1,1,,1,53,1,1,0,1,1,,,1,1,,,,,1,,1,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,3,0,0,,,0,,0,1,1,1,1,1,1,2,"Problématique soumise à la commission des admissions non programmée, CHT et réseau urgences",11/06/2013,1,2,2,3,1,10,22,31,24,16,5,3,2,2,4,3,3,4,6,5,0,1,1,1,0,1,4,4,2,1,0,1,0,0,0,3,6,6,3,3,0,0,0,0,0,0,1,1,1,0,7,7,7,6,7,6,6,6,5,6,1,1,2,0,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,100,9,11
870000288G1,CLINIQUE FRANÃOIS CHENIEUX,870000288,Structures des urgences générales,1,0,,,,,,,0,,1,1,0,1,orulim,0,,,,5,4.50,,,,,0,0.00,,,,,0,0.00,,,,,1,1.00,,,,,17,16.00,,,,,2,2.00,,,,,0,0.00,,,,,5,5.00,,,,,0,0.00,,,,,0,0.00,,,,,1,1,0,,1,10,0,0,,0,,,,0,0,0,,,,0,,,,0,,0,0,1,1,1,0,1,1,1,1,1,1,0,,1,24,1,0,,,1,1,0,1,1,1,1,0,,,conventions avec SSR et HAD,11/06/2013,2,7,18,11,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,,,,,,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,5,5,2,2,1,1,1,0,0,0,0,0,0,0,2,4,2,0,2,0,0,1,0,0,0,0,0,0,0,84,,
